C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_40_129.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_40_129.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_40_129.jpg, 0, 0, 0, 7.863987E-05
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_40_230.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_40_230.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_40_230.jpg, 0, 0, 0, 7.882161E-05
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_40_333.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_40_333.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_40_333.jpg, 0, 0, 0, 8.157598E-05
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_40_435.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_40_435.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_40_435.jpg, 0, 0, 0, 7.877364E-05
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_40_536.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_40_536.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_40_536.jpg, 0, 0, 0, 7.971406E-05
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_40_637.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_40_637.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_40_637.jpg, 0, 0.0679182, 0, 0.03794588
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_40_741.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_40_741.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_40_741.jpg, 0, 0.3656547, 0, 0.2923161
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_40_842.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_40_842.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_40_842.jpg, 0, 0.6675747, 0, 0.9327657
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_40_943.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_40_943.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_40_943.jpg, -0.2920065, 0.9595811, 0, 1.840363
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_41_043.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_41_043.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_41_043.jpg, -0.5943027, 1, 0, 2.942272
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_41_147.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_41_147.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_41_147.jpg, -0.6537793, 1, 0, 4.079809
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_41_251.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_41_251.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_41_251.jpg, -0.3437719, 1, 0, 5.25328
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_41_353.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_41_353.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_41_353.jpg, -0.2032222, 1, 0, 6.408597
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_41_454.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_41_454.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_41_454.jpg, -0.4308427, 1, 0, 7.522583
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_41_555.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_41_555.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_41_555.jpg, -0.522466, 1, 0, 8.857026
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_41_656.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_41_656.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_41_656.jpg, -0.4912983, 1, 0, 9.947741
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_41_759.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_41_759.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_41_759.jpg, -0.6598112, 1, 0, 10.99126
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_41_862.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_41_862.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_41_862.jpg, -0.7970382, 1, 0, 12.14313
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_41_963.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_41_963.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_41_963.jpg, -0.4924515, 1, 0, 12.90571
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_42_064.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_42_064.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_42_064.jpg, -0.2022858, 1, 0, 14.314
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_42_166.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_42_166.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_42_166.jpg, 0, 1, 0, 15.16117
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_42_269.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_42_269.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_42_269.jpg, 0, 1, 0, 16.42222
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_42_370.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_42_370.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_42_370.jpg, 0, 1, 0, 17.2518
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_42_470.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_42_470.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_42_470.jpg, 0, 1, 0, 18.48201
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_42_574.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_42_574.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_42_574.jpg, 0, 1, 0, 19.35637
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_42_676.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_42_676.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_42_676.jpg, 0, 1, 0, 20.59413
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_42_777.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_42_777.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_42_777.jpg, 0, 1, 0, 21.67246
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_42_884.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_42_884.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_42_884.jpg, 0, 1, 0, 22.61903
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_42_986.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_42_986.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_42_986.jpg, 0, 1, 0, 23.61759
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_43_088.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_43_088.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_43_088.jpg, -0.039447, 1, 0, 24.58347
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_43_189.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_43_189.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_43_189.jpg, -0.3418926, 1, 0, 25.47844
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_43_289.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_43_289.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_43_289.jpg, -0.06904445, 1, 0, 26.40991
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_43_392.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_43_392.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_43_392.jpg, -0.3616689, 1, 0, 27.31633
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_43_491.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_43_491.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_43_491.jpg, -0.1090024, 1, 0, 28.23563
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_43_595.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_43_595.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_43_595.jpg, 0, 1, 0, 29.33219
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_43_698.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_43_698.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_43_698.jpg, -0.2958918, 1, 0, 30.16778
C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\center_2022_12_27_13_58_43_800.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\left_2022_12_27_13_58_43_800.jpg, C:\Users\Oran Nahum\Self-Driving Car Course - Applied Deep Learning\Data\IMG\right_2022_12_27_13_58_43_800.jpg, -0.01639201, 1, 0, 30.19021
